season,week,day,status,team1,team1_id,team1_score,team2,team2_id,team2_score,winning_team,stadium,city_state,game_id
2024-25,Week 3 (Nov 4 - Nov 10),11-08-2024,Final,Philadelphia 76ers,1610612755,106.0,Los Angeles Lakers,1610612747,116.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400195
2024-25,Week 3 (Nov 4 - Nov 10),11-08-2024,Final,LA Clippers,1610612746,107.0,Sacramento Kings,1610612758,98.0,LA Clippers,Golden 1 Center,"Sacramento, CA",0022400196
2024-25,Week 3 (Nov 4 - Nov 10),11-09-2024,Final,Utah Jazz,1610612762,111.0,San Antonio Spurs,1610612759,110.0,Utah Jazz,Frost Bank Center,"San Antonio, TX",0022400197
2024-25,Week 3 (Nov 4 - Nov 10),11-09-2024,Final,Chicago Bulls,1610612741,125.0,Atlanta Hawks,1610612737,113.0,Chicago Bulls,State Farm Arena,"Atlanta, GA",0022400198
2024-25,Week 3 (Nov 4 - Nov 10),11-09-2024,Final,Brooklyn Nets,1610612751,100.0,Cleveland Cavaliers,1610612739,105.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400199
2024-25,Week 3 (Nov 4 - Nov 10),11-09-2024,Final,Toronto Raptors,1610612761,103.0,LA Clippers,1610612746,105.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400200
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Houston Rockets,1610612745,101.0,Detroit Pistons,1610612765,99.0,Houston Rockets,Little Caesars Arena,"Detroit, MI",0022400201
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Boston Celtics,1610612738,113.0,Milwaukee Bucks,1610612749,107.0,Boston Celtics,Fiserv Forum,"Milwaukee, WI",0022400202
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,New York Knicks,1610612752,121.0,Indiana Pacers,1610612754,132.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400203
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Washington Wizards,1610612764,94.0,Orlando Magic,1610612753,121.0,Orlando Magic,Kia Center,"Orlando, FL",0022400204
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final/OT,Charlotte Hornets,1610612766,105.0,Philadelphia 76ers,1610612755,107.0,Philadelphia 76ers,Wells Fargo Center,"Philadelphia, PA",0022400205
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Miami Heat,1610612748,95.0,Minnesota Timberwolves,1610612750,94.0,Miami Heat,Target Center,"Minneapolis, MN",0022400206
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Golden State Warriors,1610612744,127.0,Oklahoma City Thunder,1610612760,116.0,Golden State Warriors,Paycom Center,"Oklahoma City, OK",0022400207
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Dallas Mavericks,1610612742,120.0,Denver Nuggets,1610612743,122.0,Denver Nuggets,Ball Arena,"Denver, CO",0022400208
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final/OT,Sacramento Kings,1610612758,127.0,Phoenix Suns,1610612756,118.0,Sacramento Kings,Footprint Center,"Phoenix, AZ",0022400209
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Memphis Grizzlies,1610612763,134.0,Portland Trail Blazers,1610612757,89.0,Memphis Grizzlies,Moda Center,"Portland, OR",0022400210
2024-25,Week 3 (Nov 4 - Nov 10),11-10-2024,Final,Toronto Raptors,1610612761,103.0,Los Angeles Lakers,1610612747,123.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400211
2024-25,Week 4 (Nov 11 - Nov 17),11-11-2024,Final,Cleveland Cavaliers,1610612739,119.0,Chicago Bulls,1610612741,113.0,Cleveland Cavaliers,United Center,"Chicago, IL",0022400212
2024-25,Week 4 (Nov 11 - Nov 17),11-11-2024,Final,Washington Wizards,1610612764,92.0,Houston Rockets,1610612745,107.0,Houston Rockets,Toyota Center,"Houston, TX",0022400213
2024-25,Week 4 (Nov 11 - Nov 17),11-11-2024,Final,Brooklyn Nets,1610612751,107.0,New Orleans Pelicans,1610612740,105.0,Brooklyn Nets,Smoothie King Center,"New Orleans, LA",0022400214
2024-25,Week 4 (Nov 11 - Nov 17),11-11-2024,Final,LA Clippers,1610612746,128.0,Oklahoma City Thunder,1610612760,134.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400215
2024-25,Week 4 (Nov 11 - Nov 17),11-11-2024,Final,Sacramento Kings,1610612758,96.0,San Antonio Spurs,1610612759,116.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400216
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Atlanta Hawks,1610612737,117.0,Boston Celtics,1610612738,116.0,Atlanta Hawks,TD Garden,"Boston, MA",0022400001
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final/OT,Miami Heat,1610612748,121.0,Detroit Pistons,1610612765,123.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400002
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Charlotte Hornets,1610612766,89.0,Orlando Magic,1610612753,114.0,Orlando Magic,Kia Center,"Orlando, FL",0022400003
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,New York Knicks,1610612752,111.0,Philadelphia 76ers,1610612755,99.0,New York Knicks,Wells Fargo Center,"Philadelphia, PA",0022400004
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Toronto Raptors,1610612761,85.0,Milwaukee Bucks,1610612749,99.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400005
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Phoenix Suns,1610612756,120.0,Utah Jazz,1610612762,112.0,Phoenix Suns,Delta Center,"Salt Lake City, UT",0022400006
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Dallas Mavericks,1610612742,117.0,Golden State Warriors,1610612744,120.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400007
2024-25,Week 4 (Nov 11 - Nov 17),11-12-2024,Final,Minnesota Timberwolves,1610612750,108.0,Portland Trail Blazers,1610612757,122.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400008
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Indiana Pacers,1610612754,90.0,Orlando Magic,1610612753,94.0,Orlando Magic,Kia Center,"Orlando, FL",0022400217
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Boston Celtics,1610612738,139.0,Brooklyn Nets,1610612751,114.0,Boston Celtics,Barclays Center,"Brooklyn, NY",0022400218
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Chicago Bulls,1610612741,124.0,New York Knicks,1610612752,123.0,Chicago Bulls,Madison Square Garden,"New York, NY",0022400219
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Cleveland Cavaliers,1610612739,114.0,Philadelphia 76ers,1610612755,106.0,Cleveland Cavaliers,Wells Fargo Center,"Philadelphia, PA",0022400220
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,New Orleans Pelicans,1610612740,88.0,Oklahoma City Thunder,1610612760,106.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400221
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,LA Clippers,1610612746,103.0,Houston Rockets,1610612745,111.0,Houston Rockets,Toyota Center,"Houston, TX",0022400222
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final/OT,Detroit Pistons,1610612765,120.0,Milwaukee Bucks,1610612749,127.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400223
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Washington Wizards,1610612764,130.0,San Antonio Spurs,1610612759,139.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400224
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Memphis Grizzlies,1610612763,123.0,Los Angeles Lakers,1610612747,128.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400225
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Minnesota Timberwolves,1610612750,98.0,Portland Trail Blazers,1610612757,106.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400226
2024-25,Week 4 (Nov 11 - Nov 17),11-13-2024,Final,Phoenix Suns,1610612756,104.0,Sacramento Kings,1610612758,127.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400227
2024-25,Week 4 (Nov 11 - Nov 17),11-14-2024,Final,Dallas Mavericks,1610612742,113.0,Utah Jazz,1610612762,115.0,Utah Jazz,Delta Center,"Salt Lake City, UT",0022400228
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Miami Heat,1610612748,124.0,Indiana Pacers,1610612754,111.0,Miami Heat,Gainbridge Fieldhouse,"Indianapolis, IN",0022400009
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Philadelphia 76ers,1610612755,86.0,Orlando Magic,1610612753,98.0,Orlando Magic,Kia Center,"Orlando, FL",0022400010
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Detroit Pistons,1610612765,99.0,Toronto Raptors,1610612761,95.0,Detroit Pistons,Scotiabank Arena,"Toronto, ON",0022400011
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Washington Wizards,1610612764,117.0,Atlanta Hawks,1610612737,129.0,Atlanta Hawks,State Farm Arena,"Atlanta, GA",0022400012
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Chicago Bulls,1610612741,126.0,Cleveland Cavaliers,1610612739,144.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400013
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Brooklyn Nets,1610612751,122.0,New York Knicks,1610612752,124.0,New York Knicks,Madison Square Garden,"New York, NY",0022400014
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Los Angeles Lakers,1610612747,120.0,San Antonio Spurs,1610612759,115.0,Los Angeles Lakers,Frost Bank Center,"San Antonio, TX",0022400015
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,LA Clippers,1610612746,104.0,Houston Rockets,1610612745,125.0,Houston Rockets,Toyota Center,"Houston, TX",0022400016
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Denver Nuggets,1610612743,94.0,New Orleans Pelicans,1610612740,101.0,New Orleans Pelicans,Smoothie King Center,"New Orleans, LA",0022400017
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Phoenix Suns,1610612756,83.0,Oklahoma City Thunder,1610612760,99.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400018
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final,Memphis Grizzlies,1610612763,118.0,Golden State Warriors,1610612744,123.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400019
2024-25,Week 4 (Nov 11 - Nov 17),11-15-2024,Final/OT,Minnesota Timberwolves,1610612750,130.0,Sacramento Kings,1610612758,126.0,Minnesota Timberwolves,Golden 1 Center,"Sacramento, CA",0022400020
2024-25,Week 4 (Nov 11 - Nov 17),11-16-2024,Final,Milwaukee Bucks,1610612749,114.0,Charlotte Hornets,1610612766,115.0,Charlotte Hornets,Spectrum Center,"Charlotte, NC",0022400229
2024-25,Week 4 (Nov 11 - Nov 17),11-16-2024,Final/OT,Toronto Raptors,1610612761,123.0,Boston Celtics,1610612738,126.0,Boston Celtics,TD Garden,"Boston, MA",0022400230
2024-25,Week 4 (Nov 11 - Nov 17),11-16-2024,Final,Los Angeles Lakers,1610612747,104.0,New Orleans Pelicans,1610612740,99.0,Los Angeles Lakers,Smoothie King Center,"New Orleans, LA",0022400231
2024-25,Week 4 (Nov 11 - Nov 17),11-16-2024,Final,San Antonio Spurs,1610612759,93.0,Dallas Mavericks,1610612742,110.0,Dallas Mavericks,American Airlines Center,"Dallas, TX",0022400232
2024-25,Week 4 (Nov 11 - Nov 17),11-16-2024,Final,Utah Jazz,1610612762,117.0,Sacramento Kings,1610612758,121.0,Sacramento Kings,Golden 1 Center,"Sacramento, CA",0022400233
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Phoenix Suns,1610612756,117.0,Minnesota Timberwolves,1610612750,120.0,Minnesota Timberwolves,Target Center,"Minneapolis, MN",0022400234
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Miami Heat,1610612748,110.0,Indiana Pacers,1610612754,119.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400235
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Charlotte Hornets,1610612766,114.0,Cleveland Cavaliers,1610612739,128.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400236
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Detroit Pistons,1610612765,124.0,Washington Wizards,1610612764,104.0,Detroit Pistons,Capital One Arena,"Washington, DC",0022400237
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Denver Nuggets,1610612743,90.0,Memphis Grizzlies,1610612763,105.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400238
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Atlanta Hawks,1610612737,110.0,Portland Trail Blazers,1610612757,114.0,Portland Trail Blazers,Moda Center,"Portland, OR",0022400239
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Brooklyn Nets,1610612751,104.0,New York Knicks,1610612752,114.0,New York Knicks,Madison Square Garden,"New York, NY",0022400240
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Houston Rockets,1610612745,143.0,Chicago Bulls,1610612741,107.0,Houston Rockets,United Center,"Chicago, IL",0022400241
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Dallas Mavericks,1610612742,121.0,Oklahoma City Thunder,1610612760,119.0,Dallas Mavericks,Paycom Center,"Oklahoma City, OK",0022400242
2024-25,Week 4 (Nov 11 - Nov 17),11-17-2024,Final,Utah Jazz,1610612762,105.0,LA Clippers,1610612746,116.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400243
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Chicago Bulls,1610612741,122.0,Detroit Pistons,1610612765,112.0,Chicago Bulls,Little Caesars Arena,"Detroit, MI",0022400244
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Philadelphia 76ers,1610612755,89.0,Miami Heat,1610612748,106.0,Miami Heat,Kaseya Center,"Miami, FL",0022400245
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Washington Wizards,1610612764,106.0,New York Knicks,1610612752,134.0,New York Knicks,Madison Square Garden,"New York, NY",0022400246
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Indiana Pacers,1610612754,119.0,Toronto Raptors,1610612761,130.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400247
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Houston Rockets,1610612745,100.0,Milwaukee Bucks,1610612749,101.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400248
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Orlando Magic,1610612753,109.0,Phoenix Suns,1610612756,99.0,Orlando Magic,Footprint Center,"Phoenix, AZ",0022400249
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Atlanta Hawks,1610612737,109.0,Sacramento Kings,1610612758,108.0,Atlanta Hawks,Golden 1 Center,"Sacramento, CA",0022400250
2024-25,Week 5 (Nov 18 - Nov 24),11-18-2024,Final,Golden State Warriors,1610612744,99.0,LA Clippers,1610612746,102.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400251
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,Cleveland Cavaliers,1610612739,117.0,Boston Celtics,1610612738,120.0,Boston Celtics,TD Garden,"Boston, MA",0022400021
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,Charlotte Hornets,1610612766,115.0,Brooklyn Nets,1610612751,116.0,Brooklyn Nets,Barclays Center,"Brooklyn, NY",0022400022
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,Denver Nuggets,1610612743,122.0,Memphis Grizzlies,1610612763,110.0,Denver Nuggets,FedExForum,"Memphis, TN",0022400023
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,New Orleans Pelicans,1610612740,91.0,Dallas Mavericks,1610612742,132.0,Dallas Mavericks,American Airlines Center,"Dallas, TX",0022400024
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,Oklahoma City Thunder,1610612760,104.0,San Antonio Spurs,1610612759,110.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400025
2024-25,Week 5 (Nov 18 - Nov 24),11-19-2024,Final,Utah Jazz,1610612762,118.0,Los Angeles Lakers,1610612747,124.0,Los Angeles Lakers,Crypto.com Arena,"Los Angeles, CA",0022400026
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,New Orleans Pelicans,1610612740,100.0,Cleveland Cavaliers,1610612739,128.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400252
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Chicago Bulls,1610612741,106.0,Milwaukee Bucks,1610612749,122.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400253
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Indiana Pacers,1610612754,113.0,Houston Rockets,1610612745,130.0,Houston Rockets,Toyota Center,"Houston, TX",0022400254
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Philadelphia 76ers,1610612755,111.0,Memphis Grizzlies,1610612763,117.0,Memphis Grizzlies,FedExForum,"Memphis, TN",0022400255
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Portland Trail Blazers,1610612757,99.0,Oklahoma City Thunder,1610612760,109.0,Oklahoma City Thunder,Paycom Center,"Oklahoma City, OK",0022400256
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,New York Knicks,1610612752,138.0,Phoenix Suns,1610612756,122.0,New York Knicks,Footprint Center,"Phoenix, AZ",0022400257
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Atlanta Hawks,1610612737,97.0,Golden State Warriors,1610612744,120.0,Golden State Warriors,Chase Center,"San Francisco, CA",0022400258
2024-25,Week 5 (Nov 18 - Nov 24),11-20-2024,Final,Orlando Magic,1610612753,93.0,LA Clippers,1610612746,104.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400259
2024-25,Week 5 (Nov 18 - Nov 24),11-21-2024,Final/OT,Detroit Pistons,1610612765,121.0,Charlotte Hornets,1610612766,123.0,Charlotte Hornets,Spectrum Center,"Charlotte, NC",0022400260
2024-25,Week 5 (Nov 18 - Nov 24),11-21-2024,Final,Minnesota Timberwolves,1610612750,105.0,Toronto Raptors,1610612761,110.0,Toronto Raptors,Scotiabank Arena,"Toronto, ON",0022400261
2024-25,Week 5 (Nov 18 - Nov 24),11-21-2024,Final,Utah Jazz,1610612762,118.0,San Antonio Spurs,1610612759,126.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400262
2024-25,Week 5 (Nov 18 - Nov 24),11-21-2024,Final,Orlando Magic,1610612753,119.0,Los Angeles Lakers,1610612747,118.0,Orlando Magic,Crypto.com Arena,"Los Angeles, CA",0022400263
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Brooklyn Nets,1610612751,98.0,Philadelphia 76ers,1610612755,113.0,Philadelphia 76ers,Wells Fargo Center,"Philadelphia, PA",0022400027
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Boston Celtics,1610612738,108.0,Washington Wizards,1610612764,96.0,Boston Celtics,Capital One Arena,"Washington, DC",0022400028
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Golden State Warriors,1610612744,112.0,New Orleans Pelicans,1610612740,108.0,Golden State Warriors,Smoothie King Center,"New Orleans, LA",0022400032
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Indiana Pacers,1610612754,117.0,Milwaukee Bucks,1610612749,129.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400029
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Atlanta Hawks,1610612737,122.0,Chicago Bulls,1610612741,136.0,Chicago Bulls,United Center,"Chicago, IL",0022400030
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Portland Trail Blazers,1610612757,88.0,Houston Rockets,1610612745,116.0,Houston Rockets,Toyota Center,"Houston, TX",0022400031
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Dallas Mavericks,1610612742,123.0,Denver Nuggets,1610612743,120.0,Dallas Mavericks,Ball Arena,"Denver, CO",0022400033
2024-25,Week 5 (Nov 18 - Nov 24),11-22-2024,Final,Sacramento Kings,1610612758,88.0,LA Clippers,1610612746,104.0,LA Clippers,Intuit Dome,"Inglewood, CA",0022400034
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,New York Knicks,1610612752,106.0,Utah Jazz,1610612762,121.0,Utah Jazz,Delta Center,"Salt Lake City, UT",0022400264
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Detroit Pistons,1610612765,100.0,Orlando Magic,1610612753,111.0,Orlando Magic,Kia Center,"Orlando, FL",0022400265
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Memphis Grizzlies,1610612763,142.0,Chicago Bulls,1610612741,131.0,Memphis Grizzlies,United Center,"Chicago, IL",0022400266
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Portland Trail Blazers,1610612757,104.0,Houston Rockets,1610612745,98.0,Portland Trail Blazers,Toyota Center,"Houston, TX",0022400267
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Charlotte Hornets,1610612766,119.0,Milwaukee Bucks,1610612749,125.0,Milwaukee Bucks,Fiserv Forum,"Milwaukee, WI",0022400268
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Golden State Warriors,1610612744,94.0,San Antonio Spurs,1610612759,104.0,San Antonio Spurs,Frost Bank Center,"San Antonio, TX",0022400269
2024-25,Week 5 (Nov 18 - Nov 24),11-23-2024,Final,Denver Nuggets,1610612743,127.0,Los Angeles Lakers,1610612747,102.0,Denver Nuggets,Crypto.com Arena,"Los Angeles, CA",0022400270
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final,Minnesota Timberwolves,1610612750,105.0,Boston Celtics,1610612738,107.0,Boston Celtics,TD Garden,"Boston, MA",0022400271
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final,Washington Wizards,1610612764,103.0,Indiana Pacers,1610612754,115.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400272
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final/OT,Dallas Mavericks,1610612742,118.0,Miami Heat,1610612748,123.0,Miami Heat,Kaseya Center,"Miami, FL",0022400273
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final,LA Clippers,1610612746,125.0,Philadelphia 76ers,1610612755,99.0,LA Clippers,Wells Fargo Center,"Philadelphia, PA",0022400274
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final,Toronto Raptors,1610612761,108.0,Cleveland Cavaliers,1610612739,122.0,Cleveland Cavaliers,Rocket Mortgage FieldHouse,"Cleveland, OH",0022400275
2024-25,Week 5 (Nov 18 - Nov 24),11-24-2024,Final,Brooklyn Nets,1610612751,108.0,Sacramento Kings,1610612758,103.0,Brooklyn Nets,Golden 1 Center,"Sacramento, CA",0022400276
2024-25,Week 6 (Nov 25 - Dec 1),11-25-2024,Final,Orlando Magic,1610612753,95.0,Charlotte Hornets,1610612766,84.0,Orlando Magic,Spectrum Center,"Charlotte, NC",0022400277
2024-25,Week 6 (Nov 25 - Dec 1),11-25-2024,Final,Toronto Raptors,1610612761,100.0,Detroit Pistons,1610612765,102.0,Detroit Pistons,Little Caesars Arena,"Detroit, MI",0022400278
2024-25,Week 6 (Nov 25 - Dec 1),11-25-2024,Final,New Orleans Pelicans,1610612740,110.0,Indiana Pacers,1610612754,114.0,Indiana Pacers,Gainbridge Fieldhouse,"Indianapolis, IN",0022400279
